Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
9680,5,1967,3,3.0,1510.0,5,1510,0,3.0,4,8,517.0,3.0,0,178900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9926,7,2006,4,4.0,1614.0,5,1614,0,3.0,4,8,878.0,3.0,0,245700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9600,5,2007,4,3.0,1113.0,4,1113,0,1.0,4,8,264.0,3.0,0,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3523,8,2007,4,4.0,1141.0,5,1151,0,3.0,4,8,484.0,3.0,0,166000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
7830,5,1970,3,3.0,1180.0,3,1180,0,1.0,3,8,477.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
14122,8,2006,4,5.0,1822.0,5,1822,0,2.0,5,8,678.0,3.0,0,259000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7750,7,2000,3,4.0,384.0,5,774,656,2.0,3,8,400.0,3.0,0,180000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10593,7,1996,4,4.0,1720.0,5,1720,0,3.0,4,8,527.0,3.0,0,260400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10324,8,2008,4,4.0,1254.0,5,1254,0,3.0,4,8,810.0,3.0,0,221800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4435,6,2003,4,4.0,848.0,5,848,0,2.0,4,8,420.0,3.0,0,136500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
9600,4,1950,4,2.0,677.0,3,833,677,2.0,4,8,720.0,3.0,0,87500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4538,9,2001,4,5.0,1310.0,5,1310,0,2.0,4,8,545.0,3.0,0,285000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
13600,7,1990,3,3.0,768.0,3,1186,800,2.0,3,8,486.0,3.0,0,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16285,7,2002,4,4.0,1413.0,5,1430,0,2.0,4,8,605.0,3.0,0,187100,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9790,6,1967,3,3.0,1372.0,3,1342,0,2.0,3,8,457.0,3.0,0,161500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9200,6,1965,3,3.0,1136.0,3,1136,0,2.0,3,8,384.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9317,6,2006,4,4.0,1314.0,4,1314,0,2.0,4,8,440.0,3.0,0,176432,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
18386,7,2002,3,3.0,1470.0,5,1675,1818,3.0,4,8,870.0,3.0,0,295000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12350,9,2008,5,5.0,2020.0,5,2020,0,3.0,5,8,896.0,3.0,0,404000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8172,4,1955,3,3.0,768.0,3,768,0,1.0,3,8,355.0,3.0,0,125000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8314,5,1982,3,3.0,816.0,3,816,0,1.0,3,8,264.0,3.0,0,124500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7931,5,1960,3,3.0,1269.0,3,1269,0,1.0,3,8,308.0,3.0,0,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11900,7,1977,3,3.0,1386.0,3,1411,0,2.0,3,8,544.0,3.0,0,82500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8500,4,1950,3,3.0,649.0,3,649,668,1.0,3,8,250.0,3.0,0,40000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5063,7,2008,4,4.0,1314.0,5,1314,0,3.0,4,8,626.0,3.0,0,207500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11200,6,1985,4,4.0,1298.0,3,1298,0,3.0,4,8,403.0,3.0,0,180000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8982,5,1977,3,4.0,1040.0,3,1040,0,1.0,3,8,748.0,3.0,0,134900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11241,6,1970,3,3.0,1004.0,5,1004,0,2.0,3,8,480.0,3.0,0,149000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13650,5,1958,4,3.0,1052.0,5,1252,668,3.0,4,8,451.0,3.0,0,172500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4280,5,2002,3,3.0,440.0,3,694,0,1.0,4,8,352.0,4.0,0,90350,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1470,4,1970,3,4.0,630.0,3,630,0,2.0,3,8,0.0,0.0,0,73000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
13041,6,1995,3,4.0,781.0,4,781,890,2.0,3,8,423.0,3.0,0,170000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9825,5,1967,3,4.0,936.0,4,936,0,2.0,3,8,384.0,3.0,0,118500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12798,6,1997,3,4.0,616.0,4,616,1072,3.0,4,8,603.0,3.0,0,200000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13641,9,2007,5,5.0,1934.0,5,1943,713,3.0,5,8,1040.0,3.0,0,492000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12438,8,2006,5,5.0,1234.0,5,1264,1312,2.0,5,8,666.0,3.0,0,361919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10936,7,2006,4,4.0,1510.0,5,1525,0,2.0,4,8,534.0,3.0,0,206580,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9525,6,1972,3,3.0,994.0,4,1216,639,2.0,3,8,325.0,3.0,0,136900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2448,7,2004,4,4.0,764.0,5,764,862,3.0,4,8,474.0,3.0,0,154000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
11058,7,2007,4,4.0,1564.0,5,1564,0,2.0,4,8,814.0,3.0,0,218836,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6120,5,1950,3,3.0,768.0,3,1015,0,1.0,3,7,450.0,3.0,0,88000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10382,6,1958,3,3.0,588.0,3,1095,0,2.0,3,8,264.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
8170,7,1950,4,3.0,1022.0,5,1122,549,2.0,3,8,451.0,3.0,0,218000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
