,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
319,2368,5,1970,3,3.0,765.0,3,765,600,1.0,3,7,440.0,3.0,0,125000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
320,7500,7,2005,4,4.0,1257.0,5,1266,0,2.0,4,8,453.0,3.0,0,176000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
321,9316,7,2005,4,4.0,784.0,5,784,812,2.0,4,8,610.0,3.0,0,181000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
322,5175,5,2000,3,3.0,808.0,5,808,0,1.0,3,8,308.0,3.0,0,112000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
323,7627,4,1950,2,2.0,600.0,4,1101,600,2.0,2,8,0.0,0.0,0,94550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
324,11737,6,1996,3,3.0,848.0,3,1017,810,1.0,3,8,240.0,2.0,0,202500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
325,20062,7,2001,4,4.0,1420.0,4,1483,0,2.0,3,8,690.0,3.0,0,270000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
326,11060,7,2005,4,5.0,1150.0,5,1164,1150,2.0,4,8,502.0,3.0,0,229000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
327,7758,5,2001,3,3.0,999.0,4,999,0,2.0,4,8,264.0,3.0,0,132500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
328,5520,4,1980,3,3.0,1147.0,3,1147,510,1.0,2,8,162.0,2.0,0,111500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
329,14450,9,2007,5,5.0,2121.0,5,2121,0,2.0,5,8,732.0,3.0,0,415298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
330,13450,7,2002,4,4.0,916.0,5,920,941,3.0,4,8,492.0,3.0,0,200000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
331,4426,6,2004,4,4.0,848.0,5,848,0,2.0,4,8,420.0,3.0,0,141000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
332,10943,6,1998,4,4.0,1405.0,5,1337,0,3.0,4,8,522.0,3.0,0,177000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
333,12552,7,2005,4,4.0,991.0,5,991,956,2.0,4,8,678.0,3.0,0,254900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
334,7425,7,1950,3,3.0,672.0,4,1195,473,1.0,4,8,252.0,3.0,0,108000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
335,11143,8,2005,4,4.0,1580.0,5,1580,886,3.0,4,8,610.0,3.0,0,340000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
336,9370,6,1993,4,4.0,836.0,5,844,887,3.0,4,8,462.0,3.0,0,248500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
337,7810,4,2003,3,3.0,930.0,5,1230,525,2.0,4,8,231.0,2.0,0,188000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
338,1612,6,1980,3,4.0,561.0,3,561,668,1.0,3,8,462.0,3.0,0,121000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
339,5400,5,1958,3,3.0,864.0,3,864,0,1.0,3,8,399.0,3.0,0,118000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
340,8000,6,1996,3,4.0,773.0,4,773,885,3.0,3,8,431.0,3.0,0,188000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
341,9286,5,1989,3,4.0,1268.0,3,1268,0,1.0,4,8,252.0,3.0,0,143500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
342,5000,5,2006,3,3.0,672.0,5,832,378,1.0,4,8,240.0,3.0,0,124000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
343,8640,8,2007,4,4.0,1338.0,5,1338,0,2.0,4,8,598.0,3.0,0,208900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
344,9316,7,2005,4,4.0,1614.0,5,1614,0,2.0,4,8,576.0,3.0,0,225000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
345,13774,7,1992,3,4.0,908.0,5,1316,972,1.0,4,8,520.0,3.0,0,230000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
346,8400,5,1968,3,4.0,833.0,4,898,0,2.0,3,8,326.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
347,4426,6,2004,4,4.0,848.0,5,848,0,2.0,4,8,420.0,3.0,0,143000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
348,10182,8,2006,4,5.0,1660.0,5,1660,0,3.0,4,8,500.0,3.0,0,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
349,7628,4,1985,3,3.0,801.0,4,1095,561,2.0,3,5,440.0,3.0,0,119164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
350,10010,5,1975,3,4.0,1389.0,4,1389,0,2.0,3,8,418.0,3.0,0,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
351,13173,9,2007,4,5.0,1652.0,5,1652,0,3.0,5,8,840.0,3.0,0,325000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
352,4928,6,1976,3,4.0,1078.0,3,958,0,2.0,3,8,440.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
353,7436,4,1960,3,3.0,894.0,4,894,0,2.0,3,8,396.0,3.0,0,141500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
354,9600,5,1955,3,3.0,1078.0,5,1150,0,2.0,3,8,288.0,3.0,0,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
355,1680,6,1972,3,3.0,483.0,3,483,504,2.0,3,8,288.0,3.0,0,97000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
356,9750,5,1959,3,3.0,984.0,4,984,0,2.0,2,8,308.0,3.0,0,110000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
357,5400,6,2004,3,3.0,1149.0,4,1149,467,2.0,4,8,216.0,3.0,0,152000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
358,2403,7,2003,4,4.0,530.0,5,530,550,2.0,4,8,496.0,3.0,0,147110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
359,2645,8,2000,4,4.0,960.0,5,962,645,3.0,4,8,480.0,3.0,0,200000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
360,8970,5,1965,3,3.0,744.0,3,825,1315,2.0,3,8,549.0,3.0,0,177500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
361,3378,7,1992,3,3.0,651.0,4,707,682,1.0,3,8,240.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
